id;name;geoid;geoname;value;datetime
805;Precio medio cuarto horario componente mercado diario;;;65.37;2026-01-11T16:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;70.99;2026-01-11T16:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-11T16:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;89.35;2026-01-11T16:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;83.5;2026-01-11T17:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90.05;2026-01-11T17:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;95.64;2026-01-11T17:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.36;2026-01-11T17:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100.5;2026-01-11T18:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.65;2026-01-11T18:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;104.22;2026-01-11T18:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;106.19;2026-01-11T18:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;102.52;2026-01-11T19:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;103.31;2026-01-11T19:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.36;2026-01-11T19:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.36;2026-01-11T19:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100.99;2026-01-11T20:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100.01;2026-01-11T20:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;97.59;2026-01-11T20:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;97.5;2026-01-11T20:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.2;2026-01-11T21:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;97.59;2026-01-11T21:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96;2026-01-11T21:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;93.38;2026-01-11T21:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;95.12;2026-01-11T22:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.84;2026-01-11T22:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.77;2026-01-11T22:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;89.35;2026-01-11T22:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;86.82;2026-01-11T23:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-11T23:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;80;2026-01-11T23:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.43;2026-01-11T23:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;80;2026-01-12T00:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.76;2026-01-12T00:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.33;2026-01-12T00:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.87;2026-01-12T00:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.95;2026-01-12T01:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;78.29;2026-01-12T01:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.5;2026-01-12T01:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75;2026-01-12T01:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.4;2026-01-12T02:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;74.37;2026-01-12T02:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;73.98;2026-01-12T02:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;68.3;2026-01-12T02:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;65;2026-01-12T03:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;63.8;2026-01-12T03:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;61.62;2026-01-12T03:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;63.3;2026-01-12T03:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;60;2026-01-12T04:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;60;2026-01-12T04:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;60;2026-01-12T04:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;60.51;2026-01-12T04:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;61.23;2026-01-12T05:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;64.17;2026-01-12T05:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;70.01;2026-01-12T05:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.14;2026-01-12T05:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.12;2026-01-12T06:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.84;2026-01-12T06:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;85.26;2026-01-12T06:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.57;2026-01-12T06:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90.25;2026-01-12T07:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;95.8;2026-01-12T07:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99;2026-01-12T07:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;103.5;2026-01-12T07:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;104.09;2026-01-12T08:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105.01;2026-01-12T08:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105.01;2026-01-12T08:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;104.5;2026-01-12T08:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;116.01;2026-01-12T09:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105.01;2026-01-12T09:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96.13;2026-01-12T09:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88;2026-01-12T09:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100;2026-01-12T10:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.84;2026-01-12T10:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;85.35;2026-01-12T10:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.11;2026-01-12T10:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;83;2026-01-12T11:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.01;2026-01-12T11:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.1;2026-01-12T11:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.87;2026-01-12T11:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.5;2026-01-12T12:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.33;2026-01-12T12:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.33;2026-01-12T12:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.33;2026-01-12T12:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.1;2026-01-12T13:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.5;2026-01-12T13:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.76;2026-01-12T13:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.12;2026-01-12T13:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.14;2026-01-12T14:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.76;2026-01-12T14:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.5;2026-01-12T14:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;78.93;2026-01-12T14:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;68.86;2026-01-12T15:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.14;2026-01-12T15:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.1;2026-01-12T15:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;82.01;2026-01-12T15:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;74.72;2026-01-12T16:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-12T16:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90;2026-01-12T16:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96.12;2026-01-12T16:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.84;2026-01-12T17:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.16;2026-01-12T17:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;106.36;2026-01-12T17:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;113.03;2026-01-12T17:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.5;2026-01-12T18:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;109.7;2026-01-12T18:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.11;2026-01-12T18:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;128.64;2026-01-12T18:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;116.65;2026-01-12T19:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;118.89;2026-01-12T19:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;116.26;2026-01-12T19:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;111;2026-01-12T19:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.46;2026-01-12T20:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.7;2026-01-12T20:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.94;2026-01-12T20:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.46;2026-01-12T20:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;122.05;2026-01-12T21:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.7;2026-01-12T21:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;118.74;2026-01-12T21:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;113.2;2026-01-12T21:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.1;2026-01-12T22:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100.01;2026-01-12T22:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96.02;2026-01-12T22:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.84;2026-01-12T22:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.04;2026-01-12T23:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.2;2026-01-12T23:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;85;2026-01-12T23:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;80;2026-01-12T23:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;87.46;2026-01-13T00:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;85;2026-01-13T00:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-13T00:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.33;2026-01-13T00:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;82.48;2026-01-13T01:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.5;2026-01-13T01:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.33;2026-01-13T01:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;78.83;2026-01-13T01:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.28;2026-01-13T02:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;78.83;2026-01-13T02:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;78;2026-01-13T02:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.76;2026-01-13T02:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.37;2026-01-13T03:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.11;2026-01-13T03:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.72;2026-01-13T03:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.35;2026-01-13T03:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;74.92;2026-01-13T04:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;73.95;2026-01-13T04:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;74.36;2026-01-13T04:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.4;2026-01-13T04:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.07;2026-01-13T05:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;76.24;2026-01-13T05:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77;2026-01-13T05:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;78.87;2026-01-13T05:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.48;2026-01-13T06:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;83.33;2026-01-13T06:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90;2026-01-13T06:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;94;2026-01-13T06:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92;2026-01-13T07:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96.76;2026-01-13T07:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.65;2026-01-13T07:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.82;2026-01-13T07:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105.01;2026-01-13T08:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.02;2026-01-13T08:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.99;2026-01-13T08:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;104.29;2026-01-13T08:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;111.4;2026-01-13T09:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;102.39;2026-01-13T09:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.09;2026-01-13T09:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;93.67;2026-01-13T09:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.93;2026-01-13T10:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96.74;2026-01-13T10:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.84;2026-01-13T10:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.6;2026-01-13T10:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.15;2026-01-13T11:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.25;2026-01-13T11:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;86.8;2026-01-13T11:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;82;2026-01-13T11:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;80.3;2026-01-13T12:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;80.72;2026-01-13T12:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-13T12:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;80;2026-01-13T12:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.76;2026-01-13T13:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.19;2026-01-13T13:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.1;2026-01-13T13:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77;2026-01-13T13:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;75.35;2026-01-13T14:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;77.76;2026-01-13T14:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;79.43;2026-01-13T14:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-13T14:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;81.64;2026-01-13T15:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;86.82;2026-01-13T15:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.6;2026-01-13T15:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;93.62;2026-01-13T15:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;85.18;2026-01-13T16:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.84;2026-01-13T16:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.78;2026-01-13T16:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;98.36;2026-01-13T16:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;92.17;2026-01-13T17:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;97.87;2026-01-13T17:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;104.99;2026-01-13T17:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;115.99;2026-01-13T17:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;111.5;2026-01-13T18:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;112.78;2026-01-13T18:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;114.36;2026-01-13T18:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;118.12;2026-01-13T18:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;113.21;2026-01-13T19:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;115.94;2026-01-13T19:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;117.82;2026-01-13T19:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;120.02;2026-01-13T19:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;133.88;2026-01-13T20:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;140;2026-01-13T20:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;142.07;2026-01-13T20:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;146.64;2026-01-13T20:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;151.02;2026-01-13T21:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;136.9;2026-01-13T21:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;135;2026-01-13T21:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.3;2026-01-13T21:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;125;2026-01-13T22:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;117.82;2026-01-13T22:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;113.03;2026-01-13T22:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;112.46;2026-01-13T22:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;114.82;2026-01-13T23:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;112.78;2026-01-13T23:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;107.85;2026-01-13T23:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.84;2026-01-13T23:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;109;2026-01-14T00:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;102.7;2026-01-14T00:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100.45;2026-01-14T00:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.78;2026-01-14T00:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;100.01;2026-01-14T01:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.33;2026-01-14T01:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;93.33;2026-01-14T01:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90.7;2026-01-14T01:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90.21;2026-01-14T02:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;89.63;2026-01-14T02:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.4;2026-01-14T02:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;87.27;2026-01-14T02:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;89.5;2026-01-14T03:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.68;2026-01-14T03:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.68;2026-01-14T03:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;89;2026-01-14T03:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.21;2026-01-14T04:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;88.71;2026-01-14T04:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;89.75;2026-01-14T04:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;91.99;2026-01-14T04:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;91.2;2026-01-14T05:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;95.6;2026-01-14T05:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.78;2026-01-14T05:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99.33;2026-01-14T05:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90.09;2026-01-14T06:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;99;2026-01-14T06:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;102.23;2026-01-14T06:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;110.64;2026-01-14T06:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;113.43;2026-01-14T07:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;119.98;2026-01-14T07:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;126.7;2026-01-14T07:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;141.1;2026-01-14T07:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;126.7;2026-01-14T08:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;135.69;2026-01-14T08:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;137.46;2026-01-14T08:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;137.91;2026-01-14T08:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;149.18;2026-01-14T09:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;141.1;2026-01-14T09:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;131.67;2026-01-14T09:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;123.34;2026-01-14T09:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;130;2026-01-14T10:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;122.74;2026-01-14T10:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;117.77;2026-01-14T10:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;115.01;2026-01-14T10:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;116.76;2026-01-14T11:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;113.43;2026-01-14T11:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;111.33;2026-01-14T11:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;109.94;2026-01-14T11:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;110.35;2026-01-14T12:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.24;2026-01-14T12:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.77;2026-01-14T12:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105.8;2026-01-14T12:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;103.13;2026-01-14T13:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.9;2026-01-14T13:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;103.02;2026-01-14T13:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105.01;2026-01-14T13:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;102.77;2026-01-14T14:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;106.28;2026-01-14T14:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;108.76;2026-01-14T14:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;110.98;2026-01-14T14:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;109.74;2026-01-14T15:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;110.98;2026-01-14T15:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;111.26;2026-01-14T15:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;116;2026-01-14T15:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;111.01;2026-01-14T16:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;118;2026-01-14T16:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;128.27;2026-01-14T16:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;147.29;2026-01-14T16:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;117.53;2026-01-14T17:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;125.35;2026-01-14T17:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;141.64;2026-01-14T17:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;167.66;2026-01-14T17:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;141.1;2026-01-14T18:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;160.31;2026-01-14T18:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;178.01;2026-01-14T18:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;184.58;2026-01-14T18:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;165.58;2026-01-14T19:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;162.83;2026-01-14T19:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;150.67;2026-01-14T19:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;139.88;2026-01-14T19:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;146.64;2026-01-14T20:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;150;2026-01-14T20:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;141.77;2026-01-14T20:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;137.01;2026-01-14T20:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;131.67;2026-01-14T21:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;126.7;2026-01-14T21:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;122.74;2026-01-14T21:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;117.05;2026-01-14T21:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;116.57;2026-01-14T22:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;105;2026-01-14T22:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;101.17;2026-01-14T22:30:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;96.69;2026-01-14T22:45:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;95.55;2026-01-14T23:00:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;91.16;2026-01-14T23:15:00+01:00
805;Precio medio cuarto horario componente mercado diario;;;90;2026-01-14T23:30:00+01:00
